brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url,condition_score
هیوندای سانتافه ix 45 2400cc,2014,130000,5500000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B4-%D9%81%D9%88%D9%84/gaEZebn-?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaEZebn-_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,320000,2480000000,11,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2015%D9%81%D9%88%D9%84-%DA%86%D9%87%D8%A7%D8%B1-%DA%AF%D8%B1%D9%85/gaHNH7gr?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaHNH7gr_N,80.0
هیوندای سانتافه ix 45 2400cc,2014,193800,1000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D9%84%DB%8C/gaG57k-Q?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaG57k-Q_N,90.0
هیوندای سانتافه ix 45 2400cc,2018,149,10000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B8-%D9%86%DB%8C%D9%85%D9%87-%D9%81%D9%88%D9%84/gaE5LNlH?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaE5LNlH_N,90.0
هیوندای سانتافه ix 45 2700cc,2009,274000,2900000000,4,اتوماتیک,سالم و پلمپ,تعویض شده,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%872%DB%B0%DB%B0%DB%B9-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA%DB%8C/gaE1_-bv?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaE1_-bv_N,45.0
هیوندای سانتافه ix 45 2400cc,2017,121000,6200000000,3,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B7-%D9%81%D9%88%D9%84-%D8%A2%D9%BE%D8%B4%D9%86-%D8%B3%D9%81%D8%A7%D8%B1%D8%B4-%D8%A7%D8%B1%D9%88%D9%BE%D8%A7/gaFpvYCR?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFpvYCR_N,90.0
هیوندای سانتافه ix 45 2400cc,2017,140000,3200000000,4,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2017/gaH9nuA9?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaH9nuA9_N,90.0
هیوندای سانتافه ix 45 2700cc,2008,280000,3490000000,8,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۴ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87/gat8a6ZE?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gat8a6ZE_N,70.0
هیوندای سانتافه ix 45 3500cc,2015,153,2400000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DA%AF%D8%B1%D9%86%D8%AF-2015-%DB%B7%D9%86%D9%81%D8%B1%D9%87-%D8%B4%D8%B4-%D8%B3%DB%8C%D9%84%D9%86%D8%AF%D8%B1-3300/gaDd_hOT?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDd_hOT_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,152000,3100000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%81%D9%88%D9%84/gaGFWmwg?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGFWmwg_N,90.0
هیوندای سانتافه ix 45 2400cc,2014,26000,6300000000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2014/gaEJuuNH?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaEJuuNH_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,209000,2000000000,7,اتوماتیک,سالم و پلمپ,تعویض شده,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D8%AF%D9%84-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%81%D9%88%D9%84/gaFpkyS0?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFpkyS0_N,35.0
هیوندای سانتافه ix 45 2400cc,2017,7000,8745000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B7-%D9%85%D8%B5%D8%B1%D9%81-%DA%A9%D9%86%D9%86%D8%AF%D9%87/gaFdEuq1?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFdEuq1_N,90.0
هیوندای سانتافه ix 45 2400cc,2014,130000,2500000000,9,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%88%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87/gaEp9v_B?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaEp9v_B_N,90.0
هیوندای سانتافه ix 45 2400cc,2014,440000,5550000000,3,اتوماتیک,تعمیر شده,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2014/gaEN90aA?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaEN90aA_N,65.0
هیوندای سانتافه ix 45 3500cc,2011,275000,4350000000,0,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B1/gaDR4LkP?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDR4LkP_N,80.0
هیوندای سانتافه ix 45 2400cc,2015,49408,1000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%D8%A6%DB%8C-%D8%AA%D8%B1%DB%8C%D9%86-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5/gaGlQoZ7?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGlQoZ7_N,90.0
هیوندای سانتافه ix 45 2400cc,2023,97000,10000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B4%D8%A7%D9%87%DA%A9%D8%A7%D8%B1-%DA%A9%D8%B1%D9%87-%D8%A7%DB%8C-%D8%AF%D8%B1%D9%82%D8%A7%D9%85%D8%AA-%D8%B3%D8%B1%D9%85%D9%87-%D8%A7%DB%8C-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87%DB%B2%DB%B0%DB%B2%DB%B3%D9%BE%D9%84%D8%A7%DA%A9-%D9%85%D9%86%D8%B7%D9%82%D9%87/gaDV4XaZ?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDV4XaZ_N,90.0
هیوندای سانتافه ix 45 2400cc,2017,151000,3950000000,10,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%81%D9%88%D9%84-%D8%A2%D9%BE%D8%B4%D9%86-%D9%85%D8%AF%D9%84-%DB%B2%DB%B0%DB%B1%DB%B7/gaHdmweK?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaHdmweK_N,90.0
,,0,,0,,,,,,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%81%D9%88%D9%84-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaFV2iIy?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFV2iIy_N,70.0
هیوندای سانتافه ix 45 2400cc,2017,90000,2900000000,12,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%81%D9%88%D9%84-2016-%D8%A8%D8%AE%D8%B1-%D9%BE%D9%88%D9%84-207%D8%A8%D8%AF%D9%87/ga-gPFP_?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_ga-gPFP__N,80.0
هیوندای سانتافه ix 45 2700cc,2008,360000,3150000000,12,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۴ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B0%DB%B8/gaDNvwij?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDNvwij_N,70.0
هیوندای سانتافه ix 45 2400cc,2014,201000,5190000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D8%AF%D9%84-2014%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%B5%D9%81%D8%B1/gaAxuGaU?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaAxuGaU_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,222000,5850000000,0,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%81%D9%88%D9%84-%D9%81%D9%88%D9%84-%D8%A7%D8%B1%D9%88%D9%BE%D8%A7/gaGN-yS_?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGN-yS__N,90.0
هیوندای سانتافه ix 45 2700cc,2008,100000,40000000,0,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2008/gaGdo68V?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGdo68V_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,200000,4800000000,0,,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5-gt-%D8%A8%D8%AF%D9%88%D9%86%D9%87/gaDFZD54?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDFZD54_N,90.0
هیوندای سانتافه ix 45 2700cc,2016,165000,6560000000,0,,,تعیین‌نشده,خط و خش جزیی,تعیین‌نشده,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B6-%D9%81%D9%88%D9%84/gaEVtL6v?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaEVtL6v_N,90.0
هیوندای سانتافه ix 45 2400cc,2017,126000,8100000000,0,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B7/gaGVFZOt?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGVFZOt_N,90.0
هیوندای سانتافه ix 45 2400cc,2017,7000,9150000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%87%DB%8C%D9%88%D9%86%D8%AF%D8%A7%DB%8C-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D8%AF%D9%84-2017/ga_UpHn7?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_ga_UpHn7_N,90.0
هیوندای سانتافه ix 45 2400cc,2014,180000,5900000000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D8%AF%D9%84-2014-%D9%81%D9%88%D9%84-%D9%85%D9%88%D8%AA%D9%88%D8%B1-gdi/gaExsrbN?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaExsrbN_N,90.0
هیوندای سانتافه ix 45 2700cc,2009,198000,3500000000,2,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2009/gaFZoKhl?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFZoKhl_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,95000,5900000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%81%D9%88%D9%84-%D8%A8%D8%A7-%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D8%A8%D8%B1%D9%82%DB%8C/gaDlJS5c?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDlJS5c_N,90.0
هیوندای سانتافه ix 45 2400cc,2014,140000,5000000000,9,اتوماتیک,تعمیر شده,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2014-%D9%86%DB%8C%D9%85%D9%87-%D9%81%D9%88%D9%84-%D8%B3%D9%81%DB%8C%D8%AF-%D9%BE%D9%84%D8%A7%DA%A9-%D9%85%D9%84%DB%8C/ga_46hDR?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_ga_46hDR_N,75.0
هیوندای سانتافه ix 45 2400cc,2014,140000,5490000000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B4-%D9%81%D9%88%D9%84-%D8%A7%D8%B1%D9%88%D9%BE%D8%A7-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF/ga1oQBJR?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_ga1oQBJR_N,90.0
هیوندای سانتافه ix 45 2700cc,2010,111000,46500000000,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D8%AF%D9%84-2010-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF111000/gaGxgvoc?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGxgvoc_N,90.0
هیوندای سانتافه ix 45 3500cc,2012,109000,6150000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B2%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF-%D8%AF%D8%B1%D8%AD%D8%AF/gal8H3r_?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gal8H3r__N,90.0
هیوندای سانتافه ix 45 2400cc,2015,165000,2980000000,4,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%81%D9%88%D9%84-%DA%A9%D8%A7%D9%85%D9%84-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7-%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7-%D9%81%D9%88%D9%84/gaD551lh?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaD551lh_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,95000,2500000000,12,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2015%D9%81%D9%88%D9%84-%DA%A9%D8%A7%D9%85%D9%84/gaEdfBfJ?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaEdfBfJ_N,70.0
,,0,,0,,,,,,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%81%D9%88%D9%84-%D9%81%D9%88%D9%84-%D8%A7%D8%B1%D9%88%D9%BE%D8%A7/ga3A84gh?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_ga3A84gh_N,70.0
هیوندای سانتافه ix 45 2400cc,2016,160000,6700000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D8%AF%D9%84-%DB%B2%DB%B0%DB%B1%DB%B6-%D9%81%D9%88%D9%84-%D9%BE%D9%84%D8%A7%DA%A9-%D9%85%D9%84%DB%8C/gaD5ejgD?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaD5ejgD_N,90.0
هیوندای سانتافه ix 45 2700cc,2009,350000,4000000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2009-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF/gaG5gwZY?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaG5gwZY_N,90.0
هیوندای سانتافه ix 45 2700cc,2015,145000,6400000000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2015-%D9%81%D9%88%D9%84/gabk-P3g?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gabk-P3g_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,200000,2750000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2015-%D8%AE%D9%84%DB%8C%D8%AC-%D9%81%D9%88%D9%84-%DA%A9%D8%A7%D9%85%D9%84/gaFByRf_?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFByRf__N,90.0
,,0,,0,,,,,,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%81%D9%88%D9%84-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA%DB%8C-64-%D8%A2%D9%BE%D8%B4%D9%86-2017-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA%DB%8C-%D9%81%D9%88%D9%84%D8%AA%D8%B1%DB%8C%D9%86/gau0LiEq?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gau0LiEq_N,70.0
هیوندای سانتافه ix 45 2400cc,2015,120000,2750000000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5%D9%86%DB%8C%D9%85%D9%87-%D9%81%D9%88%D9%84-%D8%B3%D9%81%D8%A7%D8%B1%D8%B4-%D8%AE%D9%84%DB%8C%D8%AC/gaGd3cDi?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGd3cDi_N,90.0
هیوندای سانتافه ix 45 2700cc,2008,190000,3400000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B0%DB%B8/gaDNIgPh?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDNIgPh_N,90.0
هیوندای سانتافه ix 45 2400cc,2014,107000,4850000000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-2014-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaGZ2W7G?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGZ2W7G_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,185000,1000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5/gaFxGzfo?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFxGzfo_N,90.0
هیوندای سانتافه ix 45 2400cc,2016,169000,5750000000,4,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%872016%D9%81%D9%88%D9%84/gaFhDBnc?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaFhDBnc_N,90.0
هیوندای سانتافه ix 45 2400cc,2017,60000,7000000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%87%DB%8C%D9%88%D9%86%D8%AF%D8%A7-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D8%AF%D9%84-2017/gauQnEYo?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gauQnEYo_N,90.0
هیوندای سانتافه ix 45 2700cc,2008,390000,3580000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B0%DB%B8/gaDxIW_3?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaDxIW_3_N,90.0
هیوندای سانتافه ix 45 2400cc,2016,280000,5950000000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D9%85%D8%AF%D9%84-%DB%B2%DB%B0%DB%B1%DB%B6-%D9%81%D9%88%D9%84-%D8%B4%D8%B1%DA%A9%D8%AA%DB%8C-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF-%D8%B3%D9%86%D8%AF/gaGdmiv9?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaGdmiv9_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,97000,3080000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%87%DB%8C%D9%88%D9%86%D8%AF%D8%A7-%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%D8%AE%D9%84%DB%8C%D8%AC-%DB%B4-%DA%AF%D8%B1%D9%85-%DB%B2%DB%B0%DB%B1%DB%B5/gafc_cRw?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gafc_cRw_N,90.0
هیوندای سانتافه ix 45 2400cc,2015,175000,6280000000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B6-%D9%81%D9%88%D9%84-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA%DB%8C/gaChLhTx?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaChLhTx_N,90.0
,,0,,0,,,,,,https://divar.ir/v/%D8%B3%D8%A7%D9%86%D8%AA%D8%A7%D9%81%D9%87-%DB%B2%DB%B0%DB%B1%DB%B5-%D9%81%D9%88%D9%84-%D9%81%D8%A7%D8%A8%D8%B1%DB%8C%DA%A9-%D8%AF%D9%88-%D8%A8%D8%B1%DA%AF-%D8%B3%D9%86%D8%AF/gaE1AHm_?tracker_session_id=8fac5c32-b844-4d6a-b4df-47d6e4df03ba_gaE1AHm__N,70.0
